endTime,artistName,trackName,Day,Week,Month,Minutes Played
2021-03-01 01:56:00,Alan Walker,Darkside,1,9,3,1.36
2021-03-01 02:01:00,Ed Sheeran,Perfect,1,9,3,4.39
2021-03-01 02:05:00,Ed Sheeran,Shape of You,1,9,3,3.9
2021-03-01 02:08:00,Justin Bieber,Anyone,1,9,3,3.18
2021-03-01 02:11:00,Shawn Mendes,Where Were You In The Morning?,1,9,3,3.34
2021-03-01 02:23:00,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",1,9,3,1.67
2021-03-01 02:26:00,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",1,9,3,2.08
2021-03-01 02:29:00,Taylor Swift,Fearless,1,9,3,3.09
2021-03-01 02:30:00,Taylor Swift,Fearless,1,9,3,0.56
2021-03-01 02:33:00,Taylor Swift,Our Song,1,9,3,3.35
2021-03-01 02:37:00,Taylor Swift,willow,1,9,3,3.58
2021-03-01 02:40:00,Shawn Mendes,There's Nothing Holdin' Me Back,1,9,3,3.32
2021-03-01 02:45:00,Céline Dion,Let's Talk About Love,1,9,3,5.2
2021-03-01 02:51:00,Céline Dion,The Power of Love,1,9,3,5.71
2021-03-01 02:55:00,Taylor Swift,Love Story,1,9,3,3.92
2021-03-01 02:59:00,Taylor Swift,Style,1,9,3,3.85
2021-03-01 03:03:00,Taylor Swift,Fearless,1,9,3,4.03
2021-03-01 03:06:00,Taylor Swift,Our Song,1,9,3,3.35
2021-03-01 03:14:00,Céline Dion,It's All Coming Back to Me Now,1,9,3,7.61
2021-03-01 03:18:00,Céline Dion,Where Does My Heart Beat Now,1,9,3,4.55
2021-03-01 03:22:00,Taylor Swift,Red,1,9,3,3.72
2021-03-01 03:26:00,Shawn Mendes,Señorita,1,9,3,2.9
2021-03-01 03:29:00,Shawn Mendes,There's Nothing Holdin' Me Back,1,9,3,3.32
2021-03-01 03:33:00,Taylor Swift,willow,1,9,3,3.58
